Sun Nov 27 18:49:48 2022    profiler_result

         274689913 function calls (269353762 primitive calls) in 145.197 seconds

   Ordered by: internal time
   List reduced from 15008 to 1588 due to restriction <'wger/wger((?!tests).)*$'>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:135(MealItemSerializer)
        5    0.000    0.000    0.095    0.019 /Users/adampetik/School/wger/wger/core/api/views.py:260(post)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/migrations/0001_initial.py:10(Migration)
       50    0.000    0.000    0.027    0.001 /Users/adampetik/School/wger/wger/exercises/models/exercise.py:155(category)
       19    0.000    0.000    0.004    0.000 /Users/adampetik/School/wger/wger/manager/models/set.py:80(save)
       47    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/exercises/models/exercise.py:159(muscles)
       10    0.000    0.000    0.007    0.001 /Users/adampetik/School/wger/wger/core/models/profile.py:434(calculate_bmi)
       75    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/cache.py:81(get_ingredient_key)
        1    0.000    0.000    0.004    0.004 /Users/adampetik/School/wger/wger/nutrition/urls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0001_initial.py:9(Migration)
       27    0.000    0.000    0.011    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:575(dispatch)
        4    0.000    0.000    0.011    0.003 /Users/adampetik/School/wger/wger/nutrition/views/calculator.py:63(calculate_bmr)
        1    0.000    0.000    0.002    0.002 /Users/adampetik/School/wger/wger/core/urls.py:1(<module>)
       27    0.000    0.000    0.008    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:363(dispatch)
        6    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:283(__init__)
        1    0.000    0.000    0.004    0.004 /Users/adampetik/School/wger/wger/gym/urls.py:1(<module>)
       67    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/templatetags/wger_extras.py:54(render_day)
        3    0.000    0.000    0.010    0.003 /Users/adampetik/School/wger/wger/exercises/models/comment.py:64(delete)
       27    0.000    0.000    0.008    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:377(dispatch)
        8    0.000    0.000    0.012    0.002 /Users/adampetik/School/wger/wger/nutrition/views/meal_item.py:73(dispatch)
       51    0.000    0.000    0.003    0.000 /Users/adampetik/School/wger/wger/nutrition/views/unit.py:89(get_success_url)
        7    0.000    0.000    0.011    0.002 /Users/adampetik/School/wger/wger/core/views/misc.py:197(get_form)
        6    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/gallery/models/image.py:86(auto_delete_file_on_delete)
        6    0.000    0.000    0.108    0.018 /Users/adampetik/School/wger/wger/manager/views/workout.py:146(template_view)
        6    0.000    0.000    0.008    0.001 /Users/adampetik/School/wger/wger/gym/managers.py:46(get_admins)
       10    0.000    0.000    0.427    0.043 /Users/adampetik/School/wger/wger/core/forms.py:207(clean_password)
      165    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/__init__.py:30(<genexpr>)
        4    0.000    0.000    0.014    0.004 /Users/adampetik/School/wger/wger/nutrition/api/views.py:88(get_values)
       13    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/ingredient.py:395(energy_kilojoule)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/management/commands/email-weight-reminder.py:1(<module>)
        6    0.000    0.000    0.011    0.002 /Users/adampetik/School/wger/wger/manager/views/workout_session.py:100(dispatch)
       47    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/exercises/models/exercise.py:167(equipment)
        5    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:212(get_queryset)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0001_initial.py:8(Migration)
        6    0.000    0.000    0.155    0.026 /Users/adampetik/School/wger/wger/manager/views/workout.py:75(overview)
        2    0.000    0.000    0.020    0.010 /Users/adampetik/School/wger/wger/core/views/misc.py:75(demo_entries)
       17    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/helpers.py:204(__init__)
       60    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/set.py:126(<listcomp>)
        2    0.000    0.000    0.005    0.002 /Users/adampetik/School/wger/wger/nutrition/views/log.py:168(_logMealPlan)
        3    0.000    0.000    0.007    0.002 /Users/adampetik/School/wger/wger/core/views/user.py:570(get_queryset)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0001_initial.py:8(Migration)
       11    0.000    0.000    0.005    0.000 /Users/adampetik/School/wger/wger/manager/models/setting.py:123(save)
        2    0.000    0.000    0.008    0.004 /Users/adampetik/School/wger/wger/exercises/models/image.py:138(delete)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/ingredient.py:58(Ingredient)
        8    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/image.py:36(exercise_image_upload_dir)
       12    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/nutrition/api/views.py:287(get_queryset)
       12    0.000    0.000    0.003    0.000 /Users/adampetik/School/wger/wger/gym/views/contract_type.py:155(get_context_data)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/migrations/0001_initial.py:8(Migration)
        6    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/gym/views/gym.py:147(get_context_data)
       13    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/nutrition/api/views.py:221(get_queryset)
        4    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:201(__init__)
       14    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/manager/api/views.py:261(get_queryset)
       12    0.000    0.000    0.003    0.000 /Users/adampetik/School/wger/wger/gym/views/contract_option.py:155(get_context_data)
        4    0.000    0.000    0.012    0.003 /Users/adampetik/School/wger/wger/exercises/api/views.py:512(perform_update)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0020_historicalexerciseimage_historicalexercisevideo.py:11(Migration)
       14    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/manager/api/views.py:201(get_queryset)
        4    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:258(__init__)
        1    0.000    0.000    0.003    0.003 /Users/adampetik/School/wger/wger/exercises/urls.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/profile.py:473(calculate_activities)
        6    0.000    0.000    0.010    0.002 /Users/adampetik/School/wger/wger/nutrition/views/log.py:195(dispatch)
        8    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/ical.py:63(get_calendar)
        1    0.000    0.000    0.010    0.010 /Users/adampetik/School/wger/wger/utils/pdf.py:1(<module>)
        2    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/weight/views.py:137(export_csv)
        1    0.000    0.000    0.004    0.004 /Users/adampetik/School/wger/wger/core/views/user.py:1(<module>)
       15    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/manager/api/views.py:393(get_queryset)
       18    0.000    0.000    0.019    0.001 /Users/adampetik/School/wger/wger/utils/models.py:115(collect_models_author_history)
        4    0.000    0.000    0.007    0.002 /Users/adampetik/School/wger/wger/nutrition/api/views.py:145(search)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/schedule.py:1(<module>)
        4    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:230(__init__)
        7    0.000    0.000    0.005    0.001 /Users/adampetik/School/wger/wger/core/views/user.py:388(get_redirect_url)
       28    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/exercises/models/exercise.py:171(images)
       10    0.000    0.000    0.004    0.000 /Users/adampetik/School/wger/wger/gym/views/gym.py:481(get_context_data)
       85    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/generic_views.py:316(get_messages)
       13    0.000    0.000    0.003    0.000 /Users/adampetik/School/wger/wger/manager/api/views.py:68(get_queryset)
        3    0.000    0.000    0.008    0.003 /Users/adampetik/School/wger/wger/nutrition/views/log.py:154(log_plan)
       27    0.000    0.000    0.008    0.000 /Users/adampetik/School/wger/wger/manager/models/day.py:52(get_owner_object)
       29    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/core/templatetags/wger_extras.py:153(<listcomp>)
       12    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/weight/api/views.py:36(get_queryset)
       11    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/manager/api/views.py:234(get_queryset)
        3    0.000    0.000    0.008    0.003 /Users/adampetik/School/wger/wger/nutrition/views/log.py:126(log_meal)
        3    0.000    0.000    0.008    0.003 /Users/adampetik/School/wger/wger/manager/models/workout.py:124(delete)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/management/commands/inactive-members.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /Users/adampetik/School/wger/wger/weight/views.py:1(<module>)
        1    0.000    0.000    0.011    0.011 /Users/adampetik/School/wger/wger/exercises/api/views.py:1(<module>)
        7    0.000    0.000    0.005    0.001 /Users/adampetik/School/wger/wger/core/views/user.py:423(get_redirect_url)
       13    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/measurements/api/views.py:79(get_queryset)
        1    0.000    0.000    0.002    0.002 /Users/adampetik/School/wger/wger/exercises/migrations/0017_muscle_name_en.py:22(set_names)
        6    0.000    0.000    0.068    0.011 /Users/adampetik/School/wger/wger/manager/models/day.py:86(canonical_representation)
       26    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/exercises/models/base.py:128(get_absolute_url)
       15    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/utils/managers.py:46(accepted)
        1    0.000    0.000    0.061    0.061 /Users/adampetik/School/wger/wger/manager/views/log.py:1(<module>)
        9    0.000    0.000    0.003    0.000 /Users/adampetik/School/wger/wger/gym/views/document.py:201(get_context_data)
       96    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/templatetags/wger_extras.py:181(minus)
       15    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/manager/managers.py:76(get_queryset)
       12    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/nutrition/api/views.py:328(get_queryset)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/contract.py:128(Contract)
       12    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/measurements/api/views.py:50(get_queryset)
        5    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/nutrition/forms.py:137(__init__)
       10    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/manager/api/views.py:313(get_queryset)
        3    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/nutrition/views/unit_ingredient.py:85(IngredientWeightUnitForm)
        5    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/manager/models/schedule.py:133(get_end_date)
        4    0.000    0.000    0.051    0.013 /Users/adampetik/School/wger/wger/core/views/user.py:476(api_key)
        3    0.000    0.000    0.004    0.001 /Users/adampetik/School/wger/wger/manager/views/workout.py:236(make_workout)
        6    0.000    0.000    0.003    0.001 /Users/adampetik/School/wger/wger/utils/api_token.py:25(create_token)
        4    0.000    0.000    0.002    0.001 /Users/adampetik/School/wger/wger/gym/views/contract.py:73(get_initial)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/bmi.py:1(<module>)
        2    0.000    0.000    0.002    0.001 /Users/adampetik/School/wger/wger/gym/views/gym.py:196(gym_new_user_info_export)
       57    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/units.py:67(normalize)
        4    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:111(__init__)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/migrations/0003_auto_20151003_2008.py:8(Migration)
        9    0.000    0.000    0.002    0.000 /Users/adampetik/School/wger/wger/gym/views/admin_notes.py:191(get_context_data)
       12    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/gym/views/contract_option.py:149(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/workout.py:1(<module>)
       14    0.000    0.000    0.007    0.001 /Users/adampetik/School/wger/wger/manager/models/set.py:74(get_owner_object)
        9    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:492(get_queryset)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/plan.py:1(<module>)
        9    0.000    0.000    0.004    0.000 /Users/adampetik/School/wger/wger/gym/views/admin_notes.py:173(get_success_url)
        6    0.000    0.000    0.003    0.001 /Users/adampetik/School/wger/wger/core/api/views.py:171(get)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/templatetags/wger_extras.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/nutrition/models/ingredient.py:1(<module>)
        9    0.000    0.000    0.004    0.000 /Users/adampetik/School/wger/wger/gym/views/document.py:183(get_success_url)
       19    0.000    0.000    0.007    0.000 /Users/adampetik/School/wger/wger/manager/models/schedule_step.py:65(get_owner_object)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/constants.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/core/api/views.py:1(<module>)
       12    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/gym/views/contract_type.py:149(get_success_url)
       12    0.000    0.000    0.003    0.000 /Users/adampetik/School/wger/wger/nutrition/views/ingredient.py:91(get_context_data)
        2    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/core/views/user.py:605(get_form)
        2    0.000    0.000    0.006    0.003 /Users/adampetik/School/wger/wger/exercises/api/views.py:100(perform_create)
       96    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/templatetags/wger_extras.py:189(is_positive)
       23    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/exercise.py:175(videos)
